INI20030780	INI20030780_baseline	INI20030780_LIVER
1.40707690030242	0.0979758	0.0970807
0.728031582413447	-0.0509986	-0.0757592
1.56946838097466	0.00149736	-0.0133421
1.63996144533527	-0.0112746	-0.032183
1.30698055440017	-0.0771886	-0.0898894
1.88008982653289	0.0942105	0.0910113
1.00099945980111	-0.0318377	0.0044073
1.35325450704169	0.0871216	0.0775615
1.47864562218408	-0.0648071	-0.0433617
1.07329448068382	-0.0742447	-0.0693721
0.749289809008933	0.127474	0.0936676
1.31184017519494	-0.0761222	-0.0944654
1.55265589833512	-0.0100509	-0.0465264
0.759870812602853	-0.10782	-0.103135
1.30562645805244	0.052794	0.0142886
1.12687575394097	-0.142425	-0.136241
1.26469153936064	0.0148345	-0.0100039
1.35849935335514	0.0711882	0.072487
1.42671627561881	0.0427949	0.0317608
1.3927733272176	-0.0130432	-0.0473101
0.58945194422118	-0.118391	-0.145855
1.0346069586922	-0.0296451	-0.0361432
1.2211248631435	0.0190972	0.0563969
1.49065437644413	-0.00376325	-0.013725
1.39822293198516	-0.0349175	-0.0368118
1.20776560256463	-0.0190349	-0.00656486
1.05952489996006	0.096823	0.107934
1.19875923727305	-0.0183175	0.0305427
1.05396353699923	-0.0153458	-0.0299403
1.23256026117785	-0.0206732	-0.0289492
0.630739720431328	-0.0630996	-0.0553896
1.23343451447556	-0.0290136	-0.0362679
1.01305440030646	0.00629233	0.0371267
1.00210138828727	0.139262	0.148207
1.08980165898595	-0.00776175	-0.0307178
1.13365763041091	-0.0406437	-0.0515721
1.43198448703701	-0.0433842	-0.0703717
0.884180677955921	-0.0341789	-0.0394854
1.02854741421982	-0.0611594	-0.070708
0.945072533299607	-0.0973486	-0.105156
1.35480369402852	0.173232	0.147175
1.36634672331019	-0.0352423	-0.0332973
1.35273757759105	-0.0636814	-0.0952971
1.15467751260106	-0.0800664	-0.0399636
1.36940249344967	0.0101853	0.0140452
1.10027756798717	-0.00469192	-0.0135226
0.800655388275231	-0.117855	-0.139664
1.34487825740317	0.126901	0.116144
1.00539990694593	0.0018429	0.00965834
1.1022722494996	-0.043262	-0.0335426
1.29691654996867	-0.0423088	-0.0413321
0.93058803657498	-0.0932668	-0.0892758
1.68107834815252	-0.0359766	-0.0319569
1.12881813072518	0.00803003	-0.0318571
0.907855253053054	0.0432368	0.0657958
0.565313809050061	-0.0750549	-0.0223107
1.27815220250019	-0.0553302	-0.0616939
0.860355099543852	-0.146343	-0.21495
0.803345972858021	-0.0907949	-0.117866
1.59432427462405	0.0355653	0.0467088
1.27368541673724	0.041198	0.0307803
1.62314355949021	0.120098	0.126563
1.49984623580401	0.00455725	-0.00147016
1.13172464011831	-0.0387636	-0.0324294
1.07363630259793	-0.174013	-0.153167
0.909064686782416	0.0227094	0.0041361
0.762673243208556	-0.147721	-0.131405
1.7311244306907	-0.0407614	-0.0605267
1.2859213869731	0.0183503	0.000796049
1.1734104987433	-0.0426139	-0.04872
0.607589292198299	-0.0268393	-0.0142191
1.20001762448301	-0.0823908	-0.0898377
1.04505933843	0.00928484	0.00773873
1.16190002790403	0.0107202	0.0103948
1.03354029192439	0.0231781	0.0163238
1.1884529926679	0.0860436	0.0853973
1.07534366172876	-0.074441	-0.0460147
1.3609765531356	-0.0515318	-0.0412612
1.01378035315141	-0.0250622	-0.0401278
1.17649882732518	-0.014265	-0.0321284
1.39252491087053	-0.00986588	0.00445198
1.27710912663594	0.00711578	0.00810502
1.79025834310179	0.0628511	0.0729175
1.00576573830176	0.00944992	0.0105399
1.58678322186929	0.0642805	0.0214644
1.63141681915288	-0.0941467	-0.104298
1.05152068113426	-0.0737005	-0.078824
0.996210355050029	-0.132901	-0.149945
1.33998860824338	-0.0260283	-0.0145864
1.13911423197744	0.00226976	-0.0294538
0.757529439489214	-0.0410415	-0.0392841
0.994362267294311	0.143273	0.142264
0.851432159525659	0.0492095	0.0673851
1.38479323499362	0.000523527	-0.0402601
0.978701991995552	-0.0111003	0.0493288
1.21372509576861	0.00786254	-0.0182166
1.28481519217004	0.031188	0.0409844
1.18936665193657	0.00333559	-0.00482354
1.03389597394842	-0.0485566	-0.0473979
1.32335456134602	-0.0511195	-0.049878
0.913887847257845	-0.175639	-0.182199
0.917090412044719	0.0370766	0.0136253
1.1718627504077	-0.131503	-0.147158
1.29417907221209	-0.0531169	-0.0591251
1.2963696535919	0.0758893	0.0847417
1.10525683138678	7.75829e-05	-0.00459387
1.12316225808015	-0.104669	-0.0799941
1.30914330193148	-0.053333	-0.0481122
0.973804638074762	-0.0537819	-0.0294249
1.14867148854085	0.0112082	-0.0101227
1.52431565901727	0.0361809	0.0179895
0.951271700769401	0.00116843	-0.00506966
1.48636591484411	-0.088844	-0.10486
1.15152094432351	0.0286172	0.00518394
1.12200324145869	-0.0989852	-0.111998
1.37822092277226	0.0389785	0.0624855
1.53147637096439	0.0100533	0.00270913
0.594431207620788	-0.078195	-0.107142
0.865418401500399	-0.0632128	-0.0750733
1.2211248631435	-0.160056	-0.162104
1.10293626014816	0.0746066	0.0778742
1.062294025994	0.0455818	0.0408074
1.36404875217257	-0.159956	-0.164446
1.7446678616942	0.0378442	0.0373366
1.16658241510738	-0.160555	-0.169498
1.04345187749083	-0.156513	-0.201301
1.21550604013961	-0.153231	-0.145189
0.60103189165214	-0.0758079	-0.0746266
1.16003924877047	0.00605244	-0.0304381
1.27384248428642	0.00912219	-0.00746765
0.943127385827715	-0.142601	-0.140932
1.00905221195547	-0.138254	-0.0901119
1.18753849786251	-0.0115132	-0.0167066
2.04372345907776	0.0276874	0.0291863
0.763605644208507	-0.0533406	-0.0191981
1.05187002611598	-0.0356781	-0.0269407
1.07976920086663	-0.107764	-0.105878
1.11841491596429	-0.168543	-0.151132
1.0346069586922	-0.0288918	-0.0150374
1.26440917312977	-0.00887507	0.0372967
1.17803942229943	0.00297029	-0.0202574
1.28536844252993	-0.0424757	-0.0125866
1.32015455861535	0.058661	0.0621117
1.86500993096765	0.0302151	0.0662772
1.2011688769932	-0.0567034	-0.067569
1.36558131952235	0.00483242	-0.0259507
0.977197666777677	-0.0388008	-0.039644
1.37750585508681	0.0781579	0.0587262
1.46879558263163	-0.0190166	-0.0366766
1.53965901782618	0.0843703	0.0892232
1.58000910174329	0.0264919	0.0365445
1.45395300959371	0.00300777	-0.00525313
1.23576212681534	0.0897859	0.111773
1.25647037328369	0.0345713	0.00354857
1.1349442179155	-0.0162682	0.0119536
1.34521191601866	0.0267127	0.0377872
0.947948051744847	-0.0238476	-0.00117628
1.53226063739479	-0.0163238	-0.053745
1.11168437023546	-0.020447	-0.033037
1.39003734739872	-0.166698	-0.119459
1.35943690695001	-0.00580835	-0.0192237
1.20207099703634	0.00191313	-0.0036188
1.03211629737975	-0.212343	-0.189946
1.40683201233744	0.0065097	0.000153268
0.657520002916794	-0.0488681	-0.050231
1.16595936212772	-0.0377477	-0.0377108
0.96201298121225	-0.173505	-0.182082
0.942737901889003	-0.135867	-0.132292
0.929404371019538	-0.102989	-0.0857585
0.901380119138401	0.0108382	0.00795981
1.45418662716281	-0.0507892	-0.055757
1.02496574849981	-0.0766869	-0.069119
0.893226792275604	-0.0472183	-0.0699748
1.31237867816972	0.179163	0.163456
1.18019227566053	-0.0110031	-0.0177725
0.8166913666514	-0.103089	-0.164252
0.430482871083452	-0.036543	-0.056328
1.21253603498642	0.0168904	-0.0361638
1.12590314890401	0.0205629	0.00481462
1.4204542127666	0.0316279	0.0303296
1.42148650262808	-0.0560613	-0.0444197
1.51798030194527	0.0760698	0.0353951
1.08957154401596	-0.020078	-0.0435331
1.3770013142083	0.0443472	0.0565243
1.2556826785987	0.0603438	0.0275579
0.717351869256763	-0.0246021	0.00558411
1.84420950174343	-0.000157605	0.00059451
1.29335636546062	0.0126696	-0.00539694
1.18000361421294	-0.0729936	-0.0944623
1.07594005089933	-0.130567	-0.107177
1.1563661500586	-0.0524374	-0.0696017
1.25874504017292	-0.15775	-0.154687
0.907855253053054	0.0514267	0.0170072
1.47750524117327	0.00042038	-0.0371142
1.22141971792966	-0.16326	-0.194242
0.663718369869133	-0.00138947	-0.0344003
1.6124334214139	0.123177	0.102861
1.1368710007852	0.0199314	0.0115641
1.47040570373854	0.0287148	0.0312962
1.42791603581071	-0.00914027	0.032415
1.02747426083477	0.0981098	0.0771017
0.987931167592575	0.0579345	0.0693335
1.58288857720056	0.0171054	0.0140723
1.24961516220464	0.00646314	-0.0621236
0.989912871744769	-0.188657	-0.155312
1.15656668192867	0.110963	0.11018
1.4978357358528	0.0368143	0.0735092
1.08518926833597	-0.204281	-0.193247
1.39302168186932	0.18079	0.133119
0.893636041309349	-0.0171686	-0.0561576
1.34625331158271	0.0295601	0.0286858
1.31479835941482	0.037882	0.0359104
0.84070474491756	-0.152924	-0.159566
1.2157453405512	-0.0788079	-0.094423
1.32840038270099	0.0420077	0.0286095
0.979828752678143	0.0596395	0.0306025
0.992881334035868	-0.063634	-0.0303409
1.3004641045147	-0.00529132	-0.00387684
0.941178447381934	-0.11223	-0.131305
0.836814530372358	0.0206488	0.0122288
0.919485622770674	0.0214001	0.0105798
1.25390517307415	-0.0141412	0.00498061
1.01414313204166	-0.019658	0.00519329
0.786637523647284	-0.132386	-0.136864
1.48046753113714	-0.111761	-0.0610288
1.26779231703889	-0.153836	-0.192545
1.20207099703634	-0.0307521	-0.065585
1.57980310730441	-0.0421075	-0.0107297
1.30959644325853	-0.0265331	-0.0371379
1.03780014927135	-0.00556034	0.00435909
1.22700550343651	0.0440407	0.0880959
1.18203389680718	-0.124723	-0.0849815
1.22817749302275	-0.069237	-0.102503
1.65211418671454	-0.0426632	-0.0452373
1.37320912157124	0.0897039	0.0434506
1.13815346328864	-0.119756	-0.155713
0.977573960291054	-0.0490276	-0.0808586
1.39900562724043	-0.0799174	-0.103512
1.36940249344967	0.0240974	-0.0157426
1.25192719744797	-0.0443125	-0.0500465
1.79443619548862	0.0629061	0.0628986
0.995841010632164	-0.0494493	-0.0579683
1.35609285238677	0.0478294	0.0194403
1.00576573830176	-0.0513824	-0.00923823
1.10889259807567	0.0706284	0.0539234
1.08349865085806	-0.0297576	-0.0219304
0.934257022145639	-0.128819	-0.0967689
1.1400740784757	-0.0145964	0.00694578
1.39475843953202	0.116367	0.110044
0.938443536515288	-0.0187645	-0.0314846
0.880870786642895	-0.0197472	-0.0202811
1.30833281965018	-0.0893053	-0.120005
1.43515414135674	0.0287013	0.0064646
1.08180517035173	-0.0728029	-0.0769251
1.16283826096738	0.0588108	0.0523067
0.576613364303994	-0.0585354	-0.0626392
1.43936108205658	0.0225819	0.0387917
1.03886228426234	-0.0309474	-0.0375514
1.2380843339547	0.0560868	0.0758441
1.58698778359651	0.0553412	0.0350145
1.45558718761584	-0.0702494	-0.0781107
0.495305812107954	-0.17388	-0.156989
0.759870812602853	0.0820123	0.0474745
1.02854741421982	0.0805455	0.0460169
1.5357913722658	-0.0942533	-0.100532
1.28619774458161	-0.00109584	0.0135381
1.21994457383563	-0.00786557	-0.0290677
1.18662316599082	-0.00209486	-0.00667453
0.877549903557724	-0.0408373	-0.0643436
1.13204706475435	-0.11905	-0.18288
0.865418401500399	-0.0740124	-0.106164
1.44691898293633	-0.0119497	-0.0286188
1.37624402526639	-0.01311	-0.000517145
1.29408609056307	0.136112	0.122691
1.22023977678981	-0.00887728	-0.0434272
1.01414313204166	-0.053152	-0.0464972
1.33029626456348	0.0503171	0.0464104
1.45274990324712	-0.0267434	-0.0286942
0.971914635622152	-0.122587	-0.118158
1.27536280041261	-0.0876148	-0.109305
1.51226600068183	-0.0732357	-0.0934372
1.29408609056307	-0.073842	-0.0536639
1.2225982684491	0.0237822	-0.00199114
1.88098168835343	-0.0422202	-0.0480177
0.803345972858021	-0.047374	-0.0547149
0.942835856572511	-0.00329082	0.0128976
1.14262917408488	-0.0366714	-0.0508385
1.64422573791976	0.0309763	0.0163698
1.59513612772324	0.202006	0.201588
1.09426953923397	-0.0172787	-0.0189624
1.39748155051046	0.0374451	0.0240474
1.45418662716281	0.00964654	0.0116874
1.08518926833597	0.0233462	0.00880671
1.58473529979373	0.0650883	0.0651234
1.37526889110818	-0.0332901	-0.022902
1.00539990694593	-0.0859919	-0.123785
0.699129252237493	-0.0892377	-0.0599489
1.03211629737975	0.00768115	0.00855215
1.21698774140343	-0.0109145	-0.0230902
1.39698699065863	-0.0471004	-0.0496689
0.569848964215452	0.0810478	0.092809
1.2308094582795	-0.0528399	-0.0699963
1.39227643279744	-0.0649746	-0.0817639
1.15876621148786	-0.144802	-0.190185
1.25359804161279	-0.0407317	-0.0496325
0.913085600925207	0.0880532	0.0778167
1.21580255607951	-0.0351359	-0.0227012
1.38729386145297	-0.0737673	-0.0182303
1.16658241510738	-0.0214915	-0.0477255
1.31941391853724	-0.0771142	-0.0677473
1.1333357247265	-0.0127266	-0.032325
1.24142069189143	-0.0436794	-0.0129769
0.398104753701872	-0.0655984	-0.0702069
0.706063405826492	-0.188939	-0.153246
1.14167177812856	0.0150124	-0.0169972
1.23692390446562	0.00527593	-0.028279
1.39995068756738	-0.0247132	-0.0417796
1.20716769522246	-0.0641928	-0.084326
1.5295285292058	0.0517678	0.0559723
1.16471209037263	0.00597286	-0.0329227
1.29664313916724	-0.0058233	-0.00268327
1.10293626014816	-0.0194795	-0.0220465
1.36838494057632	-0.157062	-0.152126
1.05500865118598	0.00647943	-0.0116983
1.56060388765368	-0.0583578	-0.0848902
1.12817109090965	0.0449367	0.0462768
1.44385547164442	0.0328522	0.0273538
1.08349865085806	-0.0455197	-0.0456151
1.014785627746	-0.0355231	-0.0108988
1.21045177042365	0.135562	0.114352
1.07295254188753	-0.122418	-0.13663
1.48069503654138	-0.100355	-0.103026
1.24015246090344	0.0154512	-0.00924574
1.2501882281229	0.031189	0.0177693
1.34025042261848	-0.0626734	-0.0511331
1.4148818179718	0.00922108	0.0178337
1.22348127071398	0.0710714	0.0872097
1.88565095753712	-0.0549905	-0.0996313
1.12622745570108	-0.0532622	-0.0536738
1.31988742892229	-0.0278112	-0.0263996
1.24846804421249	-0.027895	-0.0305812
1.20207099703634	-0.0184254	-0.00263372
1.09125193426182	-0.0855359	-0.108979
0.954741918248408	0.0234386	-0.0204876
0.39068982252601	-0.0175848	-0.0529104
1.27703737518294	-0.0476298	-0.0350962
1.33210213203646	0.0644174	0.0550008
0.938052223655668	-0.129851	-0.138391
0.817133160340936	-0.0243195	-0.0276387
1.13622915223942	0.01708	-0.0274534
0.971157633314995	0.0231826	0.0256065
1.35583515363518	-0.0210653	-0.0379402
1.40756649639543	-0.0498866	-0.0236572
1.2867502307835	0.0161271	-0.0166538
1.40080840400414	0.00575567	-0.0260546
1.11382925447297	-0.00321821	-0.0403983
0.731405892677036	0.130787	0.111173
1.44243837173793	0.0396518	0.0535074
0.944683806375373	0.00247799	-0.0109095
1.2977363341381	-0.0172171	-0.0290897
1.05291732940598	-0.0272897	-0.0602872
1.24689784904297	0.0130357	0.032332
1.20265614844119	-0.000219317	-0.0572503
1.21728381838561	-0.0162882	-0.0269671
1.40152860569174	0.0406031	0.0392744
1.27508343178389	-0.0342518	-0.036475
1.15813826798214	-0.084334	-0.109526
1.0893098960058	-0.106453	-0.103258
1.00576573830176	0.00170499	-0.0211502
0.975314072323616	-0.0473978	-0.0681968
1.19966353273784	0.101576	0.0742843
1.04403053175489	-0.0157154	-0.0501109
1.23139339990193	-0.0353229	-0.0491352
1.27368541673724	0.055524	0.0399922
0.948951514113704	-0.068786	-0.0674925
0.982452934127824	0.0734821	0.072034
1.2131307421107	0.104308	0.10732
1.48342107185061	-0.0324113	-0.0426883
1.28315360220038	-0.0431086	-0.0400006
1.52540391682409	0.00791529	0.0334553
1.28868153225289	-0.06741	-0.0911299
1.2593128993591	-0.0167085	-0.0229884
1.27787361216547	-0.0897952	-0.0782291
0.918687856473877	-0.100641	-0.106981
1.33051734565089	0.0553545	0.0443871
1.30995312786317	-0.0116718	-0.0218991
1.85661774917885	0.0614699	0.0534982
1.13719177063558	-0.0845534	-0.104877
0.916290731874155	-0.155193	-0.187309
1.24559447901676	-0.0244971	-0.0354347
1.14613180463609	-0.099345	-0.11651
0.890767774643069	-0.121181	-0.116173
0.967364002058156	-0.0636197	-0.0691287
0.795703768885038	-0.0425842	-0.0752134
1.14676733055516	0.0237845	0.0101073
1.44691898293633	-0.0602509	-0.0715955
1.28315360220038	0.065675	0.0480322
1.87456758041537	0.0629343	0.0395062
1.16415542197292	0.0257917	-0.000497157
1.07874965957186	-0.0337198	-0.017672
1.41415268924829	-0.0511359	-0.0748249
0.711968934800533	-0.0396154	-0.0441055
1.40854497005471	-0.0485331	-0.0287293
0.988053098101046	-0.0121509	-0.0333232
0.989541193613748	0.0964155	0.0899299
1.10856261952128	0.00703627	-0.0370022
1.2290555846934	0.00280189	0.0268414
0.995471529748596	-0.0438659	-0.0380495
0.982452934127824	-0.044133	-0.0574772
0.99916020969645	-0.118754	-0.134754
1.15813826798214	-0.00610648	-0.00714662
1.01848624418883	-0.0251437	-0.0484464
1.40142924870416	-0.0772728	-0.0977351
0.616266136223988	-0.124939	-0.0912152
1.2507609658247	0.00880636	-0.0145963
1.27144451944095	-0.0816269	-0.0945426
1.66017549688793	0.107858	0.100845
1.41147465965019	0.0626408	0.0579388
0.891422665296141	-0.0248203	-0.015896
2.06767670010025	0.0843437	0.0796702
1.32015455861535	0.0884114	0.071869
1.55096098267512	0.131266	0.113507
1.00136690422927	-0.174975	-0.172091
0.835955583783269	-0.0535754	-0.0770061
0.882527101721346	-0.0514786	-0.108232
1.18264701761118	-0.0794315	-0.0900082
0.768718367407019	-0.00149379	-0.0408363
0.936877365482543	-0.0527105	-0.0710847
1.44054577595181	0.0101896	0.0108869
1.22964055107451	0.150734	0.13131
1.13301371538544	0.0641709	0.0618273
1.41463883412903	0.0565098	0.062904
0.859508717775171	-0.0867099	-0.078325
0.901786045671273	-0.0997834	-0.110463
0.801553054403732	-0.0815375	-0.0713294
1.35531955682046	0.0510985	0.0393529
1.09460426727057	0.00928252	0.00952009
0.903408106043141	-0.0931106	-0.1398
1.34443015702119	-0.0854293	-0.0601536
1.065400154462	0.034115	0.0473619
1.69285952057317	0.108289	0.132468
1.89690066259089	-0.0342377	-0.0139333
1.53858617146215	0.0462657	0.0270474
1.4036429994545	-0.0502739	-0.0775749
0.467500499027617	-0.0367427	-0.0275689
0.47873730921449	-0.0558299	-0.0348413
0.970400057521187	-0.0299299	0.0453158
1.07089845010059	-0.0887825	-0.122082
1.14199101197005	-0.0900133	-0.0834146
1.47818962582415	0.0642629	0.0641381
1.58473529979373	-0.0203676	-0.00518612
1.06780937951306	-0.0361547	-0.0382778
0.708035793053696	-0.103003	-0.0746914
1.26525603274283	0.00253205	0.0234714
0.977573960291054	-0.0402253	-0.0432416
1.3927733272176	-0.0127044	-0.0163971
1.05466040113893	0.0527723	0.0592535
1.02747426083477	-0.00828236	-0.0334353
1.2380843339547	-0.0891143	-0.0446682
1.13011095572748	-0.0261763	-0.0357125
1.14740245283754	0.0557951	0.0695435
1.25390517307415	-0.0174047	-0.0186868
1.05570478765683	-0.0921919	-0.106611
1.41317968990127	0.0100444	0.0430337
1.24674489616981	-0.0973206	-0.0966155
1.33473787420549	0.000274125	-0.00736823
1.17865499634165	-0.02564	-0.00616058
1.16595936212772	-0.0950173	-0.0956907
